hour,eic,name,tso,direction,hub_from,hub_to,substation_from,substation_to,element_type,fmax_type,u,imax,fmax,frm,fref,ram,contingency_count,tso_disagreement
2024-08-29 05:00:00+00:00,22T-BE-IN-LI0130,Gramme - Achene 380.10,ELIA,OPPOSITE,BE,BE,Achene,Gramme,Line,SEASONAL,380.0,2296.0,1591.0,159.0,-682.0,1540.0,1,False
2024-08-29 05:00:00+00:00,22T-BE-PST--001W,PST Van Eyck 1,ELIA,DIRECT,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2177.0,1508.0,151.0,-39.0,1434.0,1,False
2024-08-29 05:00:00+00:00,22T-BE-PST--002U,PST Van Eyck 2,ELIA,DIRECT,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2177.0,1508.0,151.0,136.0,1700.0,4,False
2024-08-29 05:00:00+00:00,22T-BE-PST--002U,PST Van Eyck 2,ELIA,OPPOSITE,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2177.0,1508.0,151.0,125.0,910.0,4,False
2024-08-29 05:00:00+00:00,24T-V425-0000004,V.Dur - Krizovany,SEPS,DIRECT,SK,SK,V.Dur,Krizovany,Line,FIXED,380.0,2100.0,1455.0,145.0,-609.0,1241.0,1,False
2024-08-29 05:00:00+00:00,24T-V425-0000004,V.Dur - Krizovany,SEPS,OPPOSITE,SK,SK,V.Dur,Krizovany,Line,FIXED,380.0,2100.0,1455.0,145.0,609.0,1225.0,2,False
2024-08-29 05:00:00+00:00,24T-V429-0000005,Gabcikovo - P.Biskupice,SEPS,DIRECT,SK,SK,Gabcikovo,P.Biskupice,Line,FIXED,380.0,2280.0,1580.0,158.0,-548.0,1325.0,1,False
2024-08-29 05:00:00+00:00,24T-V490-000000G,V.Dur - Levice 1,SEPS,DIRECT,SK,SK,V.Dur,Levice,Line,FIXED,380.0,2100.0,1455.0,145.0,1280.0,604.0,1,False
2024-08-29 05:00:00+00:00,24T-V493-000000Q,H.Zdana - Sucany,SEPS,DIRECT,SK,SK,H.Zdana,Sucany,Line,FIXED,380.0,2000.0,1386.0,139.0,-36.0,930.0,1,False
2024-08-29 05:00:00+00:00,30T-ROSI400AT--1,TR Rosiori 400/220 1,TRANSELECTRICA,DIRECT,RO,RO,Rosiori,Rosiori,Transformer,SEASONAL,220.0,577.0,400.0,40.0,370.0,78.0,1,False
2024-08-29 05:00:00+00:00,30TISAC400VULC-W,Isaccea - Vulcanesti,TRANSELECTRICA,DIRECT,RO,UA,Isaccea,Vulcanesti,TieLine,SEASONAL,380.0,1722.0,1193.0,119.0,923.0,245.0,1,False
2024-08-29 05:00:00+00:00,30TPARO220TRGJ-Q,Paroseni - Targu Jiu Nord,TRANSELECTRICA,OPPOSITE,RO,RO,Paroseni,Targu Jiu Nord,Line,SEASONAL,220.0,690.0,269.0,27.0,98.0,125.0,3,False
2024-08-29 05:00:00+00:00,49T000000000000O,Zwolle - Hengelo 380 Wit,TENNETBV,DIRECT,NL,NL,Zwolle,Hengelo,Line,SEASONAL,380.0,2500.0,1732.0,173.0,988.0,985.0,1,False
2024-08-29 05:00:00+00:00,49T0000000000274,Krimpen a/d IJssel - Geertruidenberg 380 Wit,TENNETBV,DIRECT,NL,NL,Krimpen a/d IJssel,Geertruidenberg,Line,SEASONAL,380.0,2826.0,1958.0,196.0,-43.0,2324.0,1,False
2024-08-29 05:00:00+00:00,49T0000000000274,Krimpen a/d IJssel - Geertruidenberg 380 Wit,TENNETBV,OPPOSITE,NL,NL,Krimpen a/d IJssel,Geertruidenberg,Line,SEASONAL,380.0,2826.0,1958.0,196.0,43.0,1200.0,1,False
2024-08-29 06:00:00+00:00,10T-AT-CZ-00003X,Duernrohr 1 - Slavetice 437,APG,OPPOSITE,AT,CZ,Duernrohr 1,Slavetice,TieLine,SEASONAL,380.0,2438.0,1689.0,169.0,722.0,817.0,1,False
2024-08-29 06:00:00+00:00,10T-AT-DE-000037,Pleinting - St. Peter 258,APG,DIRECT,DE,AT,Pleinting,St. Peter,TieLine,SEASONAL,220.0,1380.0,538.0,54.0,442.0,129.0,1,False
2024-08-29 06:00:00+00:00,10T-AT-SI-00001T,Kainachtal - Maribor 473,APG,OPPOSITE,AT,SI,Kainachtal,Maribor,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,-881.0,1364.0,1,False
2024-08-29 06:00:00+00:00,10T-AT-SI-00003P,Obersielach - Podlog 247,APG,DIRECT,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,220.0,936.0,365.0,36.0,408.0,133.0,4,False
2024-08-29 06:00:00+00:00,10T-AT-SI-00003P,Obersielach - Podlog 247,APG,OPPOSITE,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,220.0,936.0,365.0,36.0,-417.0,513.0,2,False
2024-08-29 06:00:00+00:00,10T-BA-HR-00003R,Mostar - Zakucac,HOPS,DIRECT,BA,HR,Mostar,Zakucac,TieLine,SEASONAL,220.0,780.0,304.0,30.0,-2.0,314.0,1,False
2024-08-29 06:00:00+00:00,10T-BA-HR-00003R,Mostar - Zakucac,HOPS,OPPOSITE,BA,HR,Mostar,Zakucac,TieLine,SEASONAL,220.0,780.0,304.0,30.0,2.0,234.0,1,False
2024-08-29 06:00:00+00:00,10T-BE-FR-000015,Achene - Lonny 380.19,ELIA,OPPOSITE,BE,FR,Achene,Lonny,TieLine,SEASONAL,380.0,2169.0,1503.0,150.0,809.0,1098.0,5,False
2024-08-29 06:00:00+00:00,10T-CZ-DE-00001W,Hradec - Etzenricht,CEPS,DIRECT,CZ,DE,Hradec,Etzenricht,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-140.0,1256.0,1,False
2024-08-29 06:00:00+00:00,10T-CZ-DE-00002U,Hradec - Rohrsdorf - V445,CEPS,DIRECT,CZ,DE,Hradec,Rohrsdorf,TieLine,DYNAMIC,380.0,2444.0,1693.0,169.0,-675.0,2074.0,1,False
2024-08-29 06:00:00+00:00,10T-CZ-DE-00003S,Hradec - Rohrsdorf 446,50HERTZ,OPPOSITE,CZ,DE,Hradec,Rohrsdorf,TieLine,FIXED,380.0,2520.0,1746.0,175.0,709.0,987.0,1,False
2024-08-29 06:00:00+00:00,10T-CZ-DE-00004Q,Etzenricht - Prestice 442,TENNETGMBH,OPPOSITE,DE,CZ,Etzenricht,Prestice,TieLine,FIXED,380.0,2265.0,1569.0,157.0,-241.0,1498.0,1,False
2024-08-29 06:00:00+00:00,10T-CZ-PL-00004A,Wielopole - Nosovice,PSE,DIRECT,PL,CZ,Wielopole,Nosovice,TieLine,DYNAMIC,380.0,1960.0,1358.0,136.0,494.0,908.0,1,False
2024-08-29 06:00:00+00:00,10T-CZ-PL-00004A,Wielopole - Nosovice,PSE,OPPOSITE,PL,CZ,Wielopole,Nosovice,TieLine,DYNAMIC,380.0,1960.0,1358.0,136.0,-494.0,1536.0,1,False
2024-08-29 06:00:00+00:00,10T-CZ-SK-00001Y,Liskovec - P. Bystrica,CEPS,DIRECT,CZ,SK,Liskovec,P. Bystrica,TieLine,FIXED,220.0,665.0,259.0,26.0,120.0,194.0,1,False
2024-08-29 06:00:00+00:00,10T-CZ-SK-00001Y,Liskovec - P. Bystrica,CEPS,OPPOSITE,CZ,SK,Liskovec,P. Bystrica,TieLine,FIXED,220.0,665.0,259.0,26.0,-120.0,272.0,1,False
2024-08-29 06:00:00+00:00,10T-CZ-SK-00002W,Nosovice - Varin,CEPS,DIRECT,CZ,SK,Nosovice,Varin,TieLine,FIXED,380.0,1720.0,1192.0,119.0,842.0,722.0,1,False
2024-08-29 06:00:00+00:00,10T-CZ-SK-00002W,Nosovice - Varin,CEPS,OPPOSITE,CZ,SK,Nosovice,Varin,TieLine,FIXED,380.0,1720.0,1192.0,119.0,-842.0,708.0,5,False
2024-08-29 06:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,DIRECT,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,633.0,1096.0,3,False
2024-08-29 06:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,OPPOSITE,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-633.0,1358.0,3,False
2024-08-29 06:00:00+00:00,10T-DE-FR-000068,Ensdorf - Vigy VIGY2 S,AMPRION,DIRECT,DE,FR,Ensdorf,Vigy,TieLine,FIXED,380.0,2720.0,1884.0,188.0,-1785.0,2957.0,1,False
2024-08-29 06:00:00+00:00,10T-DE-FR-000068,Ensdorf - Vigy VIGY2 S,AMPRION,OPPOSITE,DE,FR,Ensdorf,Vigy,TieLine,FIXED,380.0,2720.0,1884.0,188.0,1785.0,435.0,1,False
2024-08-29 06:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,DIRECT,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,-694.0,717.0,2,False
2024-08-29 06:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,OPPOSITE,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,694.0,902.0,1,False
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,DIRECT,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,566.0,1256.0,5,False
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,OPPOSITE,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,-566.0,1659.0,5,False
2024-08-29 06:00:00+00:00,10T-HR-HU-000033,Pecs - Ernestinovo1 491A,HOPS,OPPOSITE,HU,HR,Pecs,Ernestinovo,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,393.0,939.0,1,False
2024-08-29 06:00:00+00:00,10T-HR-SI-000014,Melina - Divaca,HOPS,DIRECT,HR,SI,Melina,Divaca,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,200.0,600.0,1,False
2024-08-29 06:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,DIRECT,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,43.0,134.0,1,False
2024-08-29 06:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,OPPOSITE,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,8.0,401.0,2,False
2024-08-29 06:00:00+00:00,10T-HR-SI-00004Z,Tumbri - Krsko 1,HOPS,OPPOSITE,HR,SI,Tumbri,Krsko,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,400.0,1070.0,1,False
2024-08-29 06:00:00+00:00,10T-HU-RO-000024,Nadab - Bekescsaba,TRANSELECTRICA,OPPOSITE,RO,HU,Nadab,Bekescsaba,TieLine,SEASONAL,380.0,2000.0,1386.0,139.0,879.0,416.0,1,False
2024-08-29 06:00:00+00:00,10T-HU-SK-00001T,Levice - God,SEPS,DIRECT,SK,HU,Levice,God,TieLine,FIXED,380.0,2000.0,1386.0,139.0,817.0,751.0,1,False
2024-08-29 06:00:00+00:00,10T-HU-UA-00002F,Kisvarda - Mukachevo,MAVIR,DIRECT,HU,UA,Kisvarda,Mukachevo,TieLine,SEASONAL,220.0,640.0,249.0,25.0,66.0,117.0,1,False
2024-08-29 06:00:00+00:00,10T-RO-RS-00001V,Portile de Fier - Djerdap,TRANSELECTRICA,DIRECT,RO,RS,Portile de Fier,Djerdap,TieLine,SEASONAL,380.0,1836.0,1272.0,127.0,6.0,1140.0,1,False
2024-08-29 06:00:00+00:00,10T-RO-RS-00001V,Portile de Fier - Djerdap,TRANSELECTRICA,OPPOSITE,RO,RS,Portile de Fier,Djerdap,TieLine,SEASONAL,380.0,1836.0,1272.0,127.0,383.0,747.0,1,False
2024-08-29 06:00:00+00:00,10T-SK-UA-00001W,V.Kapusany - Mukachevo (WPS),SEPS,DIRECT,SK,UA,Velke Kapusany,Mukachevo,TieLine,SEASONAL,380.0,1570.0,1088.0,109.0,558.0,699.0,1,False
2024-08-29 06:00:00+00:00,10T1001A1001A09N,Dobrzen - Detmarovice,PSE,DIRECT,PL,CZ,Dobrzen,Detmarovice,TieLine,DYNAMIC,380.0,1945.0,1348.0,135.0,758.0,646.0,1,False
2024-08-29 06:00:00+00:00,10T1001C--00035Z,Westtirol - Silz 413,APG,OPPOSITE,AT,DE,Westtirol,Silz,TieLine,SEASONAL,220.0,2080.0,811.0,81.0,-129.0,640.0,1,False
2024-08-29 06:00:00+00:00,10T1001C--00056R,Gabcikovo - Gonyu,MAVIR,DIRECT,SK,HU,Gabcikovo,Gonyu,TieLine,FIXED,380.0,2000.0,1386.0,139.0,494.0,1144.0,1,False
2024-08-29 06:00:00+00:00,10T1001C--00056R,Gabcikovo - Gonyu,MAVIR,OPPOSITE,SK,HU,Gabcikovo,Gonyu,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-494.0,1350.0,1,False
2024-08-29 06:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,DIRECT,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,-85.0,1143.0,3,True
2024-08-29 06:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,OPPOSITE,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,85.0,853.0,2,True
2024-08-29 06:00:00+00:00,10T1001C--001223,Sokolnice - Zaya - V244,CEPS,DIRECT,CZ,AT,Sokolnice,Zaya,TieLine,DYNAMIC,220.0,794.0,309.0,31.0,116.0,196.0,1,False
2024-08-29 06:00:00+00:00,10T1001C--001223,Sokolnice - Zaya - V244,CEPS,OPPOSITE,CZ,AT,Sokolnice,Zaya,TieLine,DYNAMIC,220.0,794.0,309.0,31.0,-116.0,366.0,1,False
2024-08-29 06:00:00+00:00,11T-D2-D7-000318,Urberach - Grosskrotzenburg UMAIN N2,AMPRION,OPPOSITE,DE,DE,Urberach,Grosskrotzenburg,Line,FIXED,380.0,2940.0,2037.0,204.0,157.0,1354.0,1,False
2024-08-29 06:00:00+00:00,11T0-0000-0011-L,PST Roehrsdorf 441,50HERTZ,DIRECT,DE,DE,Roehrsdorf,Roehrsdorf,PST,FIXED,380.0,2028.0,1405.0,141.0,469.0,826.0,2,False
2024-08-29 06:00:00+00:00,11T0-0000-0781-W,Y-Oberzier (-Paffendorf - Sechtem) SECHTM N,AMPRION,DIRECT,DE,DE,Oberzier,Y-Paffendorf,Line,DYNAMIC,380.0,2947.0,2042.0,204.0,1599.0,891.0,2,False
2024-08-29 06:00:00+00:00,11T0-0000-0984-D,Y-Altheim (-Simbach - St. Peter) 233/230,TENNETGMBH,DIRECT,DE,AT,Altheim,Y Simbach,TieLine,DYNAMIC,220.0,980.0,382.0,38.0,257.0,173.0,1,False
2024-08-29 06:00:00+00:00,11T0-0000-1496-M,Emscherbruch  - Mengede  RECKLI N,AMPRION,OPPOSITE,DE,DE,Emscherbruch,Mengede,Line,DYNAMIC,380.0,2803.0,1942.0,194.0,-283.0,1530.0,1,False
2024-08-29 06:00:00+00:00,11TD2L000000003L,Altheim - Sittling 219,TENNETGMBH,DIRECT,DE,DE,Altheim,Sittling,Line,DYNAMIC,220.0,980.0,382.0,38.0,-147.0,397.0,1,False
2024-08-29 06:00:00+00:00,11TD400000543-LM,Hoepfingen - Hueffenhardt ge,TRANSNETBW,DIRECT,DE,DE,Hoepfingen,Hueffenhardt,Line,DYNAMIC,380.0,2806.0,1944.0,194.0,396.0,1170.0,1,False
2024-08-29 06:00:00+00:00,11TD8L555------W,Dresden/Sued - Schmoelln 555,50HERTZ,OPPOSITE,DE,DE,Dresden/Sued,Schmoelln,Line,FIXED,380.0,2500.0,1732.0,173.0,778.0,880.0,1,False
2024-08-29 06:00:00+00:00,14T-220-0-002213,Tauern - Weissenbach 221,APG,DIRECT,AT,AT,Tauern,Weissenbach,Line,SEASONAL,220.0,821.0,320.0,32.0,319.0,135.0,1,False
2024-08-29 06:00:00+00:00,14T-220-0-0273BO,Strass - Thaur 273B,APG,DIRECT,AT,AT,Strass,Thaur,Line,SEASONAL,220.0,1090.0,425.0,42.0,194.0,202.0,1,False
2024-08-29 06:00:00+00:00,14T-221-0-00223Q,Hessenberg - Weissenbach 223,APG,OPPOSITE,AT,AT,Hessenberg,Weissenbach,Line,SEASONAL,220.0,821.0,320.0,32.0,302.0,106.0,1,False
2024-08-29 06:00:00+00:00,14T-22220-TAPSTO,Tauern - Tauern TAPST,APG,OPPOSITE,AT,AT,Tauern,Tauern,PST,SEASONAL,220.0,1493.0,582.0,58.0,375.0,285.0,2,False
2024-08-29 06:00:00+00:00,14T-38220-WT041O,Westtirol 1 - Westtirol 2 WTRHU41,APG,OPPOSITE,AT,AT,Westtirol 1,Westtirol 2,Transformer,SEASONAL,220.0,1443.0,1000.0,100.0,225.0,477.0,2,False
2024-08-29 06:00:00+00:00,15T-M00000043583,Kerepes - Zuglo 1,MAVIR,DIRECT,HU,HU,Kerepes,Zuglo,Line,SEASONAL,220.0,1139.0,444.0,44.0,139.0,331.0,1,False
2024-08-29 06:00:00+00:00,15T-M000002791-J,Gonyu - Gyor,MAVIR,DIRECT,HU,HU,Gonyu,Gyor,Line,FIXED,380.0,2000.0,1386.0,139.0,708.0,894.0,1,False
2024-08-29 06:00:00+00:00,19T000000001304A,Krosno Iskrzynia - Rzeszow,PSE,OPPOSITE,PL,PL,Krosno Iskrzynia,Rzeszow,Line,DYNAMIC,380.0,1390.0,963.0,96.0,691.0,484.0,1,False
2024-08-29 06:00:00+00:00,19T0000000063830,Mikulowa PST1,PSE,DIRECT,PL,PL,Mikulowa PST1,Mikulowa PST1,PST,DYNAMIC,380.0,1905.0,1320.0,132.0,759.0,611.0,1,False
2024-08-29 06:00:00+00:00,19T0000000063830,Mikulowa PST1,PSE,OPPOSITE,PL,PL,Mikulowa PST1,Mikulowa PST1,PST,DYNAMIC,380.0,1905.0,1320.0,132.0,-759.0,1790.0,1,False
2024-08-29 06:00:00+00:00,19T000000006396S,Polaniec - Tarnow,PSE,DIRECT,PL,PL,Polaniec,Tarnow,Line,DYNAMIC,380.0,1387.0,961.0,96.0,641.0,416.0,1,False
2024-08-29 06:00:00+00:00,22T-BE-IN-LI0130,Gramme - Achene 380.10,ELIA,OPPOSITE,BE,BE,Achene,Gramme,Line,SEASONAL,380.0,2191.0,1518.0,152.0,-776.0,1393.0,2,False
2024-08-29 06:00:00+00:00,22T-BE-IN-LI02AK,Doel - Zandvliet 380.25,ELIA,DIRECT,BE,BE,Doel,Zandvliet,Line,SEASONAL,380.0,2117.0,1467.0,147.0,200.0,858.0,1,False
2024-08-29 06:00:00+00:00,22T-BE-PST--001W,PST Van Eyck 1,ELIA,DIRECT,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2177.0,1508.0,151.0,-79.0,1577.0,1,False
2024-08-29 06:00:00+00:00,22T-BE-PST--002U,PST Van Eyck 2,ELIA,DIRECT,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2177.0,1508.0,151.0,80.0,1835.0,4,False
2024-08-29 06:00:00+00:00,22T-BE-PST--002U,PST Van Eyck 2,ELIA,OPPOSITE,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,380.0,2177.0,1508.0,151.0,-80.0,811.0,4,False
2024-08-29 06:00:00+00:00,24T-V425-0000004,V.Dur - Krizovany,SEPS,DIRECT,SK,SK,V.Dur,Krizovany,Line,FIXED,380.0,2100.0,1455.0,145.0,-449.0,1271.0,1,False
2024-08-29 06:00:00+00:00,24T-V425-0000004,V.Dur - Krizovany,SEPS,OPPOSITE,SK,SK,V.Dur,Krizovany,Line,FIXED,380.0,2100.0,1455.0,145.0,449.0,1185.0,2,False
2024-08-29 06:00:00+00:00,24T-V429-0000005,Gabcikovo - P.Biskupice,SEPS,DIRECT,SK,SK,Gabcikovo,P.Biskupice,Line,FIXED,380.0,2280.0,1580.0,158.0,-415.0,1359.0,1,False
2024-08-29 06:00:00+00:00,24T-V490-000000G,V.Dur - Levice 1,SEPS,DIRECT,SK,SK,V.Dur,Levice,Line,FIXED,380.0,2100.0,1455.0,145.0,1090.0,598.0,1,False
2024-08-29 06:00:00+00:00,24T-V493-000000Q,H.Zdana - Sucany,SEPS,DIRECT,SK,SK,H.Zdana,Sucany,Line,FIXED,380.0,2000.0,1386.0,139.0,-27.0,949.0,1,False
2024-08-29 06:00:00+00:00,30T-ROSI400AT--1,TR Rosiori 400/220 1,TRANSELECTRICA,DIRECT,RO,RO,Rosiori,Rosiori,Transformer,SEASONAL,220.0,577.0,400.0,40.0,362.0,78.0,1,False
2024-08-29 06:00:00+00:00,30TISAC400VULC-W,Isaccea - Vulcanesti,TRANSELECTRICA,DIRECT,RO,UA,Isaccea,Vulcanesti,TieLine,SEASONAL,380.0,1722.0,1193.0,119.0,1034.0,242.0,2,False
2024-08-29 06:00:00+00:00,30TPARO220TRGJ-Q,Paroseni - Targu Jiu Nord,TRANSELECTRICA,OPPOSITE,RO,RO,Paroseni,Targu Jiu Nord,Line,SEASONAL,220.0,690.0,269.0,27.0,105.0,117.0,3,False
2024-08-29 06:00:00+00:00,49T0000000000274,Krimpen a/d IJssel - Geertruidenberg 380 Wit,TENNETBV,DIRECT,NL,NL,Krimpen a/d IJssel,Geertruidenberg,Line,SEASONAL,380.0,2826.0,1958.0,196.0,391.0,2146.0,1,False
2024-08-29 06:00:00+00:00,49T0000000000274,Krimpen a/d IJssel - Geertruidenberg 380 Wit,TENNETBV,OPPOSITE,NL,NL,Krimpen a/d IJssel,Geertruidenberg,Line,SEASONAL,380.0,2826.0,1958.0,196.0,-391.0,1378.0,1,False
2024-08-29 07:00:00+00:00,10T-AT-CZ-00003X,Duernrohr 1 - Slavetice 437,APG,OPPOSITE,AT,CZ,Duernrohr 1,Slavetice,TieLine,SEASONAL,380.0,2438.0,1689.0,169.0,712.0,992.0,1,False
2024-08-29 07:00:00+00:00,10T-AT-DE-000037,Pleinting - St. Peter 258,APG,DIRECT,DE,AT,Pleinting,St. Peter,TieLine,SEASONAL,220.0,1380.0,538.0,54.0,384.0,204.0,1,False
2024-08-29 07:00:00+00:00,10T-AT-SI-00001T,Kainachtal - Maribor 473,APG,OPPOSITE,AT,SI,Kainachtal,Maribor,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,-750.0,1319.0,1,False
2024-08-29 07:00:00+00:00,10T-AT-SI-00003P,Obersielach - Podlog 247,APG,DIRECT,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,220.0,936.0,365.0,36.0,303.0,208.0,4,False
2024-08-29 07:00:00+00:00,10T-AT-SI-00003P,Obersielach - Podlog 247,APG,OPPOSITE,AT,SI,Obersielach,Podlog,TieLine,SEASONAL,220.0,936.0,365.0,36.0,-321.0,444.0,2,False
2024-08-29 07:00:00+00:00,10T-BE-FR-000015,Achene - Lonny 380.19,ELIA,OPPOSITE,BE,FR,Achene,Lonny,TieLine,SEASONAL,380.0,2074.0,1437.0,144.0,588.0,1230.0,3,False
2024-08-29 07:00:00+00:00,10T-BE-NL-00001I,Maasbracht - Van Eyck 380 Black/27,ELIA,DIRECT,BE,NL,Van Eyck,Maasbracht,TieLine,SEASONAL,380.0,2120.0,1469.0,147.0,39.0,866.0,4,False
2024-08-29 07:00:00+00:00,10T-BE-NL-00001I,Maasbracht - Van Eyck 380 Black/27,ELIA,OPPOSITE,BE,NL,Van Eyck,Maasbracht,TieLine,SEASONAL,380.0,2120.0,1469.0,147.0,209.0,1530.0,5,False
2024-08-29 07:00:00+00:00,10T-CZ-DE-00003S,Hradec - Rohrsdorf - V446,CEPS,DIRECT,CZ,DE,Hradec,Rohrsdorf,TieLine,DYNAMIC,380.0,2351.0,1629.0,163.0,-408.0,1696.0,1,False
2024-08-29 07:00:00+00:00,10T-CZ-DE-00003S,Hradec - Rohrsdorf - V446,CEPS,OPPOSITE,CZ,DE,Hradec,Rohrsdorf,TieLine,DYNAMIC,380.0,2351.0,1629.0,163.0,408.0,1236.0,1,False
2024-08-29 07:00:00+00:00,10T-CZ-DE-00004Q,Etzenricht - Prestice 442,TENNETGMBH,DIRECT,DE,CZ,Etzenricht,Prestice,TieLine,FIXED,380.0,2265.0,1569.0,157.0,311.0,1193.0,1,False
2024-08-29 07:00:00+00:00,10T-CZ-PL-00004A,Wielopole - Nosovice,PSE,DIRECT,PL,CZ,Wielopole,Nosovice,TieLine,DYNAMIC,380.0,1921.0,1331.0,133.0,643.0,921.0,1,False
2024-08-29 07:00:00+00:00,10T-CZ-PL-00004A,Wielopole - Nosovice,PSE,OPPOSITE,PL,CZ,Wielopole,Nosovice,TieLine,DYNAMIC,380.0,1921.0,1331.0,133.0,72.0,1057.0,2,False
2024-08-29 07:00:00+00:00,10T-CZ-SK-00001Y,Liskovec - P. Bystrica,CEPS,DIRECT,CZ,SK,Liskovec,P. Bystrica,TieLine,FIXED,220.0,665.0,259.0,26.0,138.0,201.0,1,False
2024-08-29 07:00:00+00:00,10T-CZ-SK-00001Y,Liskovec - P. Bystrica,CEPS,OPPOSITE,CZ,SK,Liskovec,P. Bystrica,TieLine,FIXED,220.0,665.0,259.0,26.0,-138.0,265.0,1,False
2024-08-29 07:00:00+00:00,10T-CZ-SK-00002W,Nosovice - Varin,CEPS,DIRECT,CZ,SK,Nosovice,Varin,TieLine,FIXED,380.0,1720.0,1192.0,119.0,794.0,754.0,1,False
2024-08-29 07:00:00+00:00,10T-CZ-SK-00002W,Nosovice - Varin,CEPS,OPPOSITE,CZ,SK,Nosovice,Varin,TieLine,FIXED,380.0,1720.0,1192.0,119.0,-794.0,764.0,5,False
2024-08-29 07:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,DIRECT,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,480.0,1055.0,3,False
2024-08-29 07:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,OPPOSITE,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-480.0,1398.0,3,False
2024-08-29 07:00:00+00:00,10T-DE-FR-000068,Ensdorf - Vigy VIGY2 S,AMPRION,OPPOSITE,DE,FR,Ensdorf,Vigy,TieLine,FIXED,380.0,2720.0,1884.0,188.0,1693.0,433.0,1,False
2024-08-29 07:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,DIRECT,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,-237.0,547.0,3,False
2024-08-29 07:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,OPPOSITE,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,237.0,1104.0,1,False
2024-08-29 07:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,DIRECT,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,-182.0,1637.0,3,False
2024-08-29 07:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,OPPOSITE,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,-143.0,1299.0,7,False
2024-08-29 07:00:00+00:00,10T-HR-HU-000025,Zerjavinec - Heviz,MAVIR,OPPOSITE,HR,HU,Zerjavinec,Heviz,TieLine,FIXED,380.0,1920.0,1330.0,133.0,334.0,1106.0,1,False
