hour,eic,direction,cont_name,branch_eic,branch_name,substation_from,substation_to,element_type
2024-08-29 06:00:00+00:00,10T-CZ-SK-00003U,DIRECT,H. Zivotice - Krasikov,27T-TLI-V458---B,H. Zivotice - Krasikov,H. Zivotice,Krasikov,Line
2024-08-29 06:00:00+00:00,10T-CZ-SK-00003U,OPPOSITE,H. Zivotice - Krasikov,27T-TLI-V458---B,H. Zivotice - Krasikov,H. Zivotice,Krasikov,Line
2024-08-29 06:00:00+00:00,10T-CZ-DE-00004Q,OPPOSITE,Hradec - Etzenricht  Etzenricht - Hradec 441,10T-CZ-DE-00001W,Hradec - Etzenricht,Hradec,Etzenricht,TieLine
2024-08-29 06:00:00+00:00,10T-CZ-DE-00004Q,OPPOSITE,Hradec - Etzenricht  Etzenricht - Hradec 441,10T-CZ-DE-00001W,Etzenricht - Hradec 441,Etzenricht,Hradec,TieLine
2024-08-29 06:00:00+00:00,11T0-0000-0984-D,DIRECT,St. Peter 2 - Simbach 234_230 St. Peter - Altheim_Simbach 234_230 Y-Altheim (-Simbach - St. Peter) 234/230  Y-Simbach (-Altheim - St. Peter) 234/230,10T-AT-DE-000045,St. Peter 2 - Simbach 234_230,St. Peter 2,Simbach,TieLine
2024-08-29 06:00:00+00:00,11T0-0000-0984-D,DIRECT,St. Peter 2 - Simbach 234_230 St. Peter - Altheim_Simbach 234_230 Y-Altheim (-Simbach - St. Peter) 234/230  Y-Simbach (-Altheim - St. Peter) 234/230,10T-AT-DE-000045,NA,NA,NA,
2024-08-29 06:00:00+00:00,11T0-0000-0984-D,DIRECT,St. Peter 2 - Simbach 234_230 St. Peter - Altheim_Simbach 234_230 Y-Altheim (-Simbach - St. Peter) 234/230  Y-Simbach (-Altheim - St. Peter) 234/230,11T0-0000-0986-7,Y-Altheim (-Simbach - St. Peter) 234/230,Altheim,St. Peter,TieLine
2024-08-29 06:00:00+00:00,11T0-0000-0984-D,DIRECT,St. Peter 2 - Simbach 234_230 St. Peter - Altheim_Simbach 234_230 Y-Altheim (-Simbach - St. Peter) 234/230  Y-Simbach (-Altheim - St. Peter) 234/230,11T0-0000-0987-4,Y-Simbach (-Altheim - St. Peter) 234/230,Y-Simbach,Simbach,TieLine
2024-08-29 06:00:00+00:00,11TD2L000000003L,DIRECT,Altheim - Sittling 220,11TD2L000000004J,Altheim - Sittling 220,Altheim,Sittling,Line
2024-08-29 06:00:00+00:00,11TD400000543-LM,DIRECT,Grafenrheinfeld - Stalldorf rt (416) Grafenrheinfeld - Stalldorf 416,11T-D2-D4-000022,Grafenrheinfeld - Stalldorf rt (416),Grafenrheinfeld,Stalldorf,Line
2024-08-29 06:00:00+00:00,11TD400000543-LM,DIRECT,Grafenrheinfeld - Stalldorf rt (416) Grafenrheinfeld - Stalldorf 416,11T-D2-D4-000022,Grafenrheinfeld - Stalldorf 416,Grafenrheinfeld,Stalldorf,Line
2024-08-29 06:00:00+00:00,11T0-0000-1496-M,OPPOSITE,Emscherbruch - Mengede RECKLI S,11T0-0000-2064-H,Emscherbruch - Mengede RECKLI S,Emscherbruch,Mengede,Line
2024-08-29 06:00:00+00:00,11T0-0000-0781-W,DIRECT,Y-Oberzier (-Paffendorf - Sechtem) SECHTM S Y-Paffendorf (-Oberzier - Sechtem) SECHTM S Y-Sechtem (-Oberzier - Paffendorf) SECHTM S,11T0-0000-0782-T,Y-Oberzier (-Paffendorf - Sechtem) SECHTM S,Oberzier,Y-Paffendorf,Line
2024-08-29 06:00:00+00:00,11T0-0000-0781-W,DIRECT,Y-Oberzier (-Paffendorf - Sechtem) SECHTM S Y-Paffendorf (-Oberzier - Sechtem) SECHTM S Y-Sechtem (-Oberzier - Paffendorf) SECHTM S,11T0-0000-0815-6,Y-Paffendorf (-Oberzier - Sechtem) SECHTM S,Paffendorf,Y-Paffendorf,Line
2024-08-29 06:00:00+00:00,11T0-0000-0781-W,DIRECT,Y-Oberzier (-Paffendorf - Sechtem) SECHTM S Y-Paffendorf (-Oberzier - Sechtem) SECHTM S Y-Sechtem (-Oberzier - Paffendorf) SECHTM S,11T0-0000-0849-J,Y-Sechtem (-Oberzier - Paffendorf) SECHTM S,Sechtem,Y-Paffendorf,Line
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,DIRECT,Alegro HVDC,22T201903146---W,NA,NA,NA,
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,DIRECT,Ensdorf - Vigy VIGY2 S Ensdorf - Vigy VIGY2 S,10T-DE-FR-000068,Ensdorf - Vigy VIGY2 S,Ensdorf,Vigy,TieLine
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,DIRECT,Ensdorf - Vigy VIGY2 S Ensdorf - Vigy VIGY2 S,10T-DE-FR-000068,Ensdorf - Vigy VIGY2 S,Ensdorf,Vigy,TieLine
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,DIRECT,Boxmeer - Dodewaard 380 Zwart,49T000000000006C,Boxmeer - Dodewaard 380 Zwart,Boxmeer,Dodewaard,Line
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,DIRECT,Avelgem - Horta 380.102,22T20161020---1E,Avelgem - Horta 380.102,Avelgem,Horta,Line
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Alegro HVDC,22T201903146---W,NA,NA,NA,
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Achene - Lonny 380.19 Achene - Lonny 19,10T-BE-FR-000015,Achene - Lonny 380.19,Achene,Lonny,TieLine
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Achene - Lonny 380.19 Achene - Lonny 19,10T-BE-FR-000015,Achene - Lonny 19,Achene,Lonny,TieLine
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Boxmeer - Dodewaard 380 Zwart,49T000000000006C,Boxmeer - Dodewaard 380 Zwart,Boxmeer,Dodewaard,Line
2024-08-29 06:00:00+00:00,11T-D2-D7-000318,OPPOSITE,Dettingen - Grosskrotzenburg UMAIN S1 Dettingen - Grosskrotzenburg UMAIN S1,11T-D2-D7-00030A,Dettingen - Grosskrotzenburg UMAIN S1,Dettingen,Grosskrotzenburg,Line
2024-08-29 06:00:00+00:00,11T-D2-D7-000318,OPPOSITE,Dettingen - Grosskrotzenburg UMAIN S1 Dettingen - Grosskrotzenburg UMAIN S1,11T-D2-D7-00030A,Dettingen - Grosskrotzenburg UMAIN S1,Dettingen,Grosskrotzenburg,Line
2024-08-29 06:00:00+00:00,10T-DE-FR-000068,OPPOSITE,Ensdorf - Vigy VIGY1 N Ensdorf - Vigy VIGY1 N,10T-DE-FR-00005A,Ensdorf - Vigy VIGY1 N,Ensdorf,Vigy,TieLine
2024-08-29 06:00:00+00:00,10T-DE-FR-000068,OPPOSITE,Ensdorf - Vigy VIGY1 N Ensdorf - Vigy VIGY1 N,10T-DE-FR-00005A,Ensdorf - Vigy VIGY1 N,Ensdorf,Vigy,TieLine
2024-08-29 06:00:00+00:00,10T-DE-FR-000068,DIRECT,Ensdorf - Vigy VIGY1 N Ensdorf - Vigy VIGY1 N,10T-DE-FR-00005A,Ensdorf - Vigy VIGY1 N,Ensdorf,Vigy,TieLine
2024-08-29 06:00:00+00:00,10T-DE-FR-000068,DIRECT,Ensdorf - Vigy VIGY1 N Ensdorf - Vigy VIGY1 N,10T-DE-FR-00005A,Ensdorf - Vigy VIGY1 N,Ensdorf,Vigy,TieLine
2024-08-29 06:00:00+00:00,11T0-0000-0781-W,DIRECT,PST Oberzier TR 442 E,11T0-0000-2133-R,PST Oberzier TR 442 E,Oberzier,Oberzier,PST
2024-08-29 06:00:00+00:00,10T-CZ-DE-00003S,OPPOSITE,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf - V445,Hradec,Rohrsdorf,TieLine
2024-08-29 06:00:00+00:00,10T-CZ-DE-00003S,OPPOSITE,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf 445,Hradec,Rohrsdorf,TieLine
2024-08-29 06:00:00+00:00,11T0-0000-0011-L,DIRECT,,,,,,
2024-08-29 06:00:00+00:00,11T0-0000-0011-L,DIRECT,Hradec - Rohrsdorf - V446  Hradec - Rohrsdorf 446,10T-CZ-DE-00003S,Hradec - Rohrsdorf - V446,Hradec,Rohrsdorf,TieLine
2024-08-29 06:00:00+00:00,11T0-0000-0011-L,DIRECT,Hradec - Rohrsdorf - V446  Hradec - Rohrsdorf 446,10T-CZ-DE-00003S,Hradec - Rohrsdorf 446,Hradec,Rohrsdorf,TieLine
2024-08-29 06:00:00+00:00,11TD8L555------W,OPPOSITE,Dresden/Sued - Schmoelln 556,11TD8L556------O,Dresden/Sued - Schmoelln 556,Dresden/Sued,Schmoelln,Line
2024-08-29 06:00:00+00:00,10T-HR-SI-000022,OPPOSITE,,,,,,
2024-08-29 06:00:00+00:00,10T-HR-SI-000022,DIRECT,Melina - Divaca 400 kV Divaca - Melina,10T-HR-SI-000014,Melina - Divaca,Melina,Divaca,TieLine
2024-08-29 06:00:00+00:00,10T-HR-SI-000022,DIRECT,Melina - Divaca 400 kV Divaca - Melina,10T-HR-SI-000014,400 kV Divaca - Melina,Divaca,Melina,TieLine
2024-08-29 06:00:00+00:00,10T-HR-SI-000022,OPPOSITE,Melina - Divaca 400 kV Divaca - Melina,10T-HR-SI-000014,Melina - Divaca,Melina,Divaca,TieLine
2024-08-29 06:00:00+00:00,10T-HR-SI-000022,OPPOSITE,Melina - Divaca 400 kV Divaca - Melina,10T-HR-SI-000014,400 kV Divaca - Melina,Divaca,Melina,TieLine
2024-08-29 06:00:00+00:00,10T-BA-HR-00003R,OPPOSITE,,,,,,
2024-08-29 06:00:00+00:00,10T-BA-HR-00003R,DIRECT,,,,,,
2024-08-29 06:00:00+00:00,10T-HR-HU-000033,OPPOSITE,Pecs - Ernestinovo2 491B Ernestinovo - Pecs 2,10T-HR-HU-000041,Pecs - Ernestinovo2 491B,Pecs,Ernestinovo,TieLine
2024-08-29 06:00:00+00:00,10T-HR-HU-000033,OPPOSITE,Pecs - Ernestinovo2 491B Ernestinovo - Pecs 2,10T-HR-HU-000041,Ernestinovo - Pecs 2,Ernestinovo,Pecs 2,TieLine
2024-08-29 06:00:00+00:00,10T-HR-SI-000014,DIRECT,Pehlin - Divaca 220kV Divaca - Pehlin,10T-HR-SI-000022,Pehlin - Divaca,Pehlin,Divaca,TieLine
2024-08-29 06:00:00+00:00,10T-HR-SI-000014,DIRECT,Pehlin - Divaca 220kV Divaca - Pehlin,10T-HR-SI-000022,220kV Divaca - Pehlin,Divaca,Pehlin,TieLine
2024-08-29 06:00:00+00:00,10T-HR-SI-00004Z,OPPOSITE,Tumbri - Krsko 2 400 kV Krsko - Tumbri 2,10T-HR-SI-00005X,Tumbri - Krsko 2,Tumbri,Krsko,TieLine
2024-08-29 06:00:00+00:00,10T-HR-SI-00004Z,OPPOSITE,Tumbri - Krsko 2 400 kV Krsko - Tumbri 2,10T-HR-SI-00005X,400 kV Krsko - Tumbri 2,Krsko,Tumbri,TieLine
2024-08-29 06:00:00+00:00,15T-M000002791-J,DIRECT,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 06:00:00+00:00,15T-M000002791-J,DIRECT,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 06:00:00+00:00,10T-HU-UA-00002F,DIRECT,Szabolcsbaka - Mukachevo,10T1001C--000421,Szabolcsbaka - Mukachevo,Szabolcsbaka,Mukachevo,TieLine
2024-08-29 06:00:00+00:00,10T1001C--00056R,DIRECT,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 06:00:00+00:00,10T1001C--00056R,DIRECT,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 06:00:00+00:00,10T1001C--00056R,OPPOSITE,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 06:00:00+00:00,10T1001C--00056R,OPPOSITE,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 06:00:00+00:00,10T1001C--00101B,DIRECT,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 06:00:00+00:00,10T1001C--00101B,DIRECT,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 06:00:00+00:00,10T1001C--00101B,OPPOSITE,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 06:00:00+00:00,10T1001C--00101B,OPPOSITE,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 06:00:00+00:00,15T-M00000043583,DIRECT,Kerepes - Zuglo 2,15T-M00000043591,Kerepes - Zuglo 2,Kerepes,Zuglo,Line
2024-08-29 06:00:00+00:00,10T-DE-NL-00002T,OPPOSITE,PST Gronau TR 441 E,11T0-0000-0620-R,PST Gronau TR 441 E,Gronau,Gronau,PST
2024-08-29 06:00:00+00:00,10T-DE-NL-00002T,DIRECT,PST Gronau TR 441 E,11T0-0000-0620-R,PST Gronau TR 441 E,Gronau,Gronau,PST
2024-08-29 06:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T0-0000-0990-L,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW,Doerpen West,Y Niederlangen,Line
2024-08-29 06:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T0-0000-0991-I,Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW,Niederlangen,Y Niederlangen,Line
2024-08-29 06:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T-D2-D7-00001H,Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW,Meppen,Y Niederlangen,Line
2024-08-29 06:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T-D2-D7-00001H,NA,NA,NA,
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,DIRECT,PST Gronau TR 441 E,11T0-0000-0620-R,PST Gronau TR 441 E,Gronau,Gronau,PST
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,PST Gronau TR 441 E,11T0-0000-0620-R,PST Gronau TR 441 E,Gronau,Gronau,PST
2024-08-29 06:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Opladen - Rommerskirchen OPLADN N,11T0-0000-0793-M,Opladen - Rommerskirchen OPLADN N,Opladen,Rommerskirchen,Line
2024-08-29 06:00:00+00:00,49T0000000000274,DIRECT,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,49T0000000000282,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,Krimpen a/d IJssel,Geertruidenberg,Line
2024-08-29 06:00:00+00:00,49T0000000000274,OPPOSITE,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,49T0000000000282,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,Krimpen a/d IJssel,Geertruidenberg,Line
2024-08-29 06:00:00+00:00,19T000000001304A,OPPOSITE,Krosno Iskrzynia - Tarnow,19T000000000296P,Krosno Iskrzynia - Tarnow,Krosno Iskrzynia,Tarnow,Line
2024-08-29 06:00:00+00:00,19T0000000063830,DIRECT,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Hagenwerder - Mikulowa 568,Hagenwerder,Mikulowa,TieLine
2024-08-29 06:00:00+00:00,19T0000000063830,DIRECT,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Mikulowa - Hagenwerder 568,Mikulowa 568,Hagenwerder,TieLine
2024-08-29 06:00:00+00:00,19T0000000063830,OPPOSITE,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Hagenwerder - Mikulowa 568,Hagenwerder,Mikulowa,TieLine
2024-08-29 06:00:00+00:00,19T0000000063830,OPPOSITE,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Mikulowa - Hagenwerder 568,Mikulowa 568,Hagenwerder,TieLine
